SID,character,dimension,rating
SID000435,CoachTaylor,hardworking,100
SID000435,JasonStreet,hardworking,100
SID000435,JulieTaylor,hardworking,100
SID000435,LandryClarke,hardworking,33
SID000435,LylaGarrity,hardworking,93
SID000435,MattSaracen,hardworking,80
SID000435,SmashWilliams,hardworking,92
SID000435,TamiTaylor,hardworking,86
SID000435,TimRiggins,hardworking,27
SID000435,TyraCollette,hardworking,71
SID000435,BuddyGarrity,impulsive,30
SID000435,CoachTaylor,impulsive,94
SID000435,JasonStreet,impulsive,29
SID000435,JulieTaylor,impulsive,88
SID000435,LandryClarke,impulsive,100
SID000435,LylaGarrity,impulsive,90
SID000435,MattSaracen,impulsive,79
SID000435,SmashWilliams,impulsive,100
SID000435,TamiTaylor,impulsive,82
SID000435,TimRiggins,impulsive,100
SID000435,TyraCollette,impulsive,100
SID000435,BuddyGarrity,independent,96
SID000435,CoachTaylor,independent,70
SID000435,JasonStreet,independent,23
SID000435,JulieTaylor,independent,64
SID000435,LandryClarke,independent,80
SID000435,LylaGarrity,independent,29
SID000435,MattSaracen,independent,32
SID000435,SmashWilliams,independent,96
SID000435,TamiTaylor,independent,73
SID000435,TimRiggins,independent,93
SID000435,TyraCollette,independent,94
SID000435,BuddyGarrity,intelligent,95
SID000435,CoachTaylor,intelligent,88
SID000435,JasonStreet,intelligent,87
SID000435,JulieTaylor,intelligent,94
SID000435,LandryClarke,intelligent,15
SID000435,LylaGarrity,intelligent,26
SID000435,MattSaracen,intelligent,80
SID000435,SmashWilliams,intelligent,34
SID000435,TamiTaylor,intelligent,91
SID000435,TimRiggins,intelligent,34
SID000435,TyraCollette,intelligent,35
SID000435,BuddyGarrity,outgoing,100
SID000435,CoachTaylor,outgoing,61
SID000435,JasonStreet,outgoing,100
SID000435,JulieTaylor,outgoing,71
SID000435,LandryClarke,outgoing,65
SID000435,LylaGarrity,outgoing,100
SID000435,MattSaracen,outgoing,10
SID000435,SmashWilliams,outgoing,100
SID000435,TamiTaylor,outgoing,57
SID000435,TimRiggins,outgoing,40
SID000435,TyraCollette,outgoing,100
SID000435,BuddyGarrity,romantic,0
SID000435,CoachTaylor,romantic,82
SID000435,JasonStreet,romantic,100
SID000435,JulieTaylor,romantic,62
SID000435,LandryClarke,romantic,9
SID000435,LylaGarrity,romantic,100
SID000435,MattSaracen,romantic,73
SID000435,SmashWilliams,romantic,69
SID000435,TamiTaylor,romantic,100
SID000435,TimRiggins,romantic,95
SID000435,TyraCollette,romantic,91
SID000435,BuddyGarrity,stubborn,100
SID000435,CoachTaylor,stubborn,100
SID000435,JasonStreet,stubborn,85
SID000435,JulieTaylor,stubborn,88
SID000435,LandryClarke,stubborn,93
SID000435,LylaGarrity,stubborn,94
SID000435,MattSaracen,stubborn,71
SID000435,SmashWilliams,stubborn,100
SID000435,TamiTaylor,stubborn,84
SID000435,TimRiggins,stubborn,97
SID000435,TyraCollette,stubborn,88
SID000435,BuddyGarrity,trustworthy,0
SID000435,CoachTaylor,trustworthy,98
SID000435,JasonStreet,trustworthy,100
SID000435,JulieTaylor,trustworthy,100
SID000435,LandryClarke,trustworthy,50
SID000435,LylaGarrity,trustworthy,44
SID000435,MattSaracen,trustworthy,100
SID000435,SmashWilliams,trustworthy,7
SID000435,TamiTaylor,trustworthy,100
SID000435,TimRiggins,trustworthy,4
SID000435,TyraCollette,trustworthy,18
SID000473,BuddyGarrity,annoy,74
SID000473,CoachTaylor,annoy,50
SID000473,JasonStreet,annoy,100
SID000473,JulieTaylor,annoy,51
SID000473,LandryClarke,annoy,50
SID000473,LylaGarrity,annoy,100
SID000473,MattSaracen,annoy,27
SID000473,SmashWilliams,annoy,75
SID000473,TamiTaylor,annoy,32
SID000473,TimRiggins,annoy,66
SID000473,TyraCollette,annoy,100
SID000473,BuddyGarrity,appearance,0
SID000473,CoachTaylor,appearance,0
SID000473,JasonStreet,appearance,81
SID000473,JulieTaylor,appearance,70
SID000473,LandryClarke,appearance,0
SID000473,LylaGarrity,appearance,100
SID000473,MattSaracen,appearance,24
SID000473,SmashWilliams,appearance,100
SID000473,TamiTaylor,appearance,60
SID000473,TimRiggins,appearance,0
SID000473,TyraCollette,appearance,100
SID000473,BuddyGarrity,attractive,0
SID000473,CoachTaylor,attractive,0
SID000473,JasonStreet,attractive,33
SID000473,JulieTaylor,attractive,34
SID000473,LandryClarke,attractive,0
SID000473,LylaGarrity,attractive,92
SID000473,MattSaracen,attractive,67
SID000473,SmashWilliams,attractive,12
SID000473,TamiTaylor,attractive,0
SID000473,TimRiggins,attractive,50
SID000473,TyraCollette,attractive,33
SID000473,BuddyGarrity,brag,100
SID000473,CoachTaylor,brag,5
SID000473,JasonStreet,brag,18
SID000473,JulieTaylor,brag,55
SID000473,LandryClarke,brag,99
SID000473,LylaGarrity,brag,82
SID000473,MattSaracen,brag,0
SID000473,SmashWilliams,brag,100
SID000473,TamiTaylor,brag,0
SID000473,TimRiggins,brag,0
SID000473,TyraCollette,brag,86
SID000473,BuddyGarrity,charismatic,0
SID000473,CoachTaylor,charismatic,62
SID000473,JasonStreet,charismatic,56
SID000473,JulieTaylor,charismatic,63
SID000473,LandryClarke,charismatic,0
SID000473,LylaGarrity,charismatic,80
SID000473,MattSaracen,charismatic,0
SID000473,SmashWilliams,charismatic,24
SID000473,TamiTaylor,charismatic,34
SID000473,TimRiggins,charismatic,31
SID000473,TyraCollette,charismatic,17
SID000473,BuddyGarrity,empathy,18
SID000473,CoachTaylor,empathy,100
SID000473,JasonStreet,empathy,76
SID000473,JulieTaylor,empathy,75
SID000473,LandryClarke,empathy,63
SID000473,LylaGarrity,empathy,84
SID000473,MattSaracen,empathy,86
SID000473,SmashWilliams,empathy,13
SID000473,TamiTaylor,empathy,100
SID000473,TimRiggins,empathy,28
SID000473,TyraCollette,empathy,19
SID000473,BuddyGarrity,funny,0
SID000473,CoachTaylor,funny,0
SID000473,JasonStreet,funny,0
SID000473,JulieTaylor,funny,0
SID000473,LandryClarke,funny,58
SID000473,LylaGarrity,funny,0
SID000473,MattSaracen,funny,0
SID000473,SmashWilliams,funny,0
SID000473,TamiTaylor,funny,24
SID000473,TimRiggins,funny,0
SID000473,TyraCollette,funny,0
SID000473,BuddyGarrity,hardworking,13
SID000473,CoachTaylor,hardworking,100
SID000473,JasonStreet,hardworking,19
SID000473,JulieTaylor,hardworking,74
SID000473,LandryClarke,hardworking,76
SID000473,LylaGarrity,hardworking,21
SID000473,MattSaracen,hardworking,100
SID000473,SmashWilliams,hardworking,82
SID000473,TamiTaylor,hardworking,100
SID000473,TimRiggins,hardworking,100
SID000473,TyraCollette,hardworking,37
SID000473,BuddyGarrity,impulsive,82
SID000473,CoachTaylor,impulsive,69
SID000473,JasonStreet,impulsive,100
SID000473,JulieTaylor,impulsive,72
SID000473,LandryClarke,impulsive,100
SID000473,LylaGarrity,impulsive,100
SID000473,MattSaracen,impulsive,100
SID000473,SmashWilliams,impulsive,100
SID000473,TamiTaylor,impulsive,0
SID000473,TimRiggins,impulsive,100
SID000473,TyraCollette,impulsive,100
SID000473,BuddyGarrity,independent,79
SID000473,CoachTaylor,independent,61
SID000473,JasonStreet,independent,40
SID000473,JulieTaylor,independent,70
SID000473,LandryClarke,independent,12
SID000473,LylaGarrity,independent,0
SID000473,MattSaracen,independent,73
SID000473,SmashWilliams,independent,88
SID000473,TamiTaylor,independent,30
SID000473,TimRiggins,independent,62
SID000473,TyraCollette,independent,91
SID000473,BuddyGarrity,intelligent,0
SID000473,CoachTaylor,intelligent,64
SID000473,JasonStreet,intelligent,0
SID000473,JulieTaylor,intelligent,78
SID000473,LandryClarke,intelligent,0
SID000473,LylaGarrity,intelligent,0
SID000473,MattSaracen,intelligent,0
SID000473,SmashWilliams,intelligent,0
SID000473,TamiTaylor,intelligent,70
SID000473,TimRiggins,intelligent,0
SID000473,TyraCollette,intelligent,0
SID000473,BuddyGarrity,outgoing,100
SID000473,CoachTaylor,outgoing,87
SID000473,JasonStreet,outgoing,83
SID000473,JulieTaylor,outgoing,70
SID000473,LandryClarke,outgoing,100
SID000473,LylaGarrity,outgoing,100
SID000473,MattSaracen,outgoing,19
SID000473,SmashWilliams,outgoing,100
SID000473,TamiTaylor,outgoing,39
SID000473,TimRiggins,outgoing,28
SID000473,TyraCollette,outgoing,84
SID000473,BuddyGarrity,romantic,4
SID000473,CoachTaylor,romantic,100
SID000473,JasonStreet,romantic,100
SID000473,JulieTaylor,romantic,65
SID000473,LandryClarke,romantic,0
SID000473,LylaGarrity,romantic,100
SID000473,MattSaracen,romantic,100
SID000473,SmashWilliams,romantic,100
SID000473,TamiTaylor,romantic,100
SID000473,TimRiggins,romantic,100
SID000473,TyraCollette,romantic,86
SID000473,BuddyGarrity,stubborn,72
SID000473,CoachTaylor,stubborn,98
SID000473,JasonStreet,stubborn,73
SID000473,JulieTaylor,stubborn,79
SID000473,LandryClarke,stubborn,18
SID000473,LylaGarrity,stubborn,100
SID000473,MattSaracen,stubborn,34
SID000473,SmashWilliams,stubborn,100
SID000473,TamiTaylor,stubborn,15
SID000473,TimRiggins,stubborn,82
SID000473,TyraCollette,stubborn,100
SID000473,BuddyGarrity,trustworthy,1
SID000473,CoachTaylor,trustworthy,100
SID000473,JasonStreet,trustworthy,4
SID000473,JulieTaylor,trustworthy,79
SID000473,LandryClarke,trustworthy,86
SID000473,LylaGarrity,trustworthy,0
SID000473,MattSaracen,trustworthy,82
SID000473,SmashWilliams,trustworthy,2
SID000473,TamiTaylor,trustworthy,100
SID000473,TimRiggins,trustworthy,28
SID000473,TyraCollette,trustworthy,0
SID000813,BuddyGarrity,annoy,73
SID000813,CoachTaylor,annoy,9
SID000813,JasonStreet,annoy,56
SID000813,JulieTaylor,annoy,13
SID000813,LandryClarke,annoy,63
SID000813,LylaGarrity,annoy,74
SID000813,MattSaracen,annoy,6
SID000813,SmashWilliams,annoy,96
SID000813,TamiTaylor,annoy,6
SID000813,TimRiggins,annoy,6
SID000813,TyraCollette,annoy,75
SID000813,BuddyGarrity,appearance,92
SID000813,CoachTaylor,appearance,35
SID000813,JasonStreet,appearance,74
SID000813,JulieTaylor,appearance,65
SID000813,LandryClarke,appearance,64
SID000813,LylaGarrity,appearance,100
SID000813,MattSaracen,appearance,66
SID000813,SmashWilliams,appearance,87
SID000813,TamiTaylor,appearance,71
SID000813,TimRiggins,appearance,74
SID000813,TyraCollette,appearance,100
SID000813,BuddyGarrity,attractive,8
SID000813,CoachTaylor,attractive,74
SID000813,JasonStreet,attractive,79
SID000813,JulieTaylor,attractive,75
SID000813,LandryClarke,attractive,15
SID000813,LylaGarrity,attractive,82
SID000813,MattSaracen,attractive,95
SID000813,SmashWilliams,attractive,59
SID000813,TamiTaylor,attractive,76
SID000813,TimRiggins,attractive,81
SID000813,TyraCollette,attractive,64
SID000813,BuddyGarrity,brag,77
SID000813,CoachTaylor,brag,0
SID000813,JasonStreet,brag,57
SID000813,JulieTaylor,brag,3
SID000813,LandryClarke,brag,78
SID000813,LylaGarrity,brag,65
SID000813,MattSaracen,brag,42
SID000813,SmashWilliams,brag,100
SID000813,TamiTaylor,brag,17
SID000813,TimRiggins,brag,7
SID000813,TyraCollette,brag,62
SID000813,BuddyGarrity,charismatic,70
SID000813,CoachTaylor,charismatic,28
SID000813,JasonStreet,charismatic,80
SID000813,JulieTaylor,charismatic,58
SID000813,LandryClarke,charismatic,68
SID000813,LylaGarrity,charismatic,31
SID000813,MattSaracen,charismatic,30
SID000813,SmashWilliams,charismatic,96
SID000813,TamiTaylor,charismatic,93
SID000813,TimRiggins,charismatic,15
SID000813,TyraCollette,charismatic,62
SID000813,BuddyGarrity,empathy,0
SID000813,CoachTaylor,empathy,91
SID000813,JasonStreet,empathy,80
SID000813,JulieTaylor,empathy,91
SID000813,LandryClarke,empathy,68
SID000813,LylaGarrity,empathy,33
SID000813,MattSaracen,empathy,63
SID000813,SmashWilliams,empathy,8
SID000813,TamiTaylor,empathy,100
SID000813,TimRiggins,empathy,65
SID000813,TyraCollette,empathy,68
SID000813,BuddyGarrity,funny,12
SID000813,CoachTaylor,funny,10
SID000813,JasonStreet,funny,13
SID000813,JulieTaylor,funny,38
SID000813,LandryClarke,funny,55
SID000813,LylaGarrity,funny,18
SID000813,MattSaracen,funny,5
SID000813,SmashWilliams,funny,73
SID000813,TamiTaylor,funny,63
SID000813,TimRiggins,funny,21
SID000813,TyraCollette,funny,41
SID000813,BuddyGarrity,hardworking,41
SID000813,CoachTaylor,hardworking,100
SID000813,JasonStreet,hardworking,76
SID000813,JulieTaylor,hardworking,84
SID000813,LandryClarke,hardworking,40
SID000813,LylaGarrity,hardworking,70
SID000813,MattSaracen,hardworking,100
SID000813,SmashWilliams,hardworking,43
SID000813,TamiTaylor,hardworking,93
SID000813,TimRiggins,hardworking,33
SID000813,TyraCollette,hardworking,18
SID000813,BuddyGarrity,impulsive,80
SID000813,CoachTaylor,impulsive,61
SID000813,JasonStreet,impulsive,42
SID000813,JulieTaylor,impulsive,35
SID000813,LandryClarke,impulsive,62
SID000813,LylaGarrity,impulsive,68
SID000813,MattSaracen,impulsive,61
SID000813,SmashWilliams,impulsive,64
SID000813,TamiTaylor,impulsive,43
SID000813,TimRiggins,impulsive,100
SID000813,TyraCollette,impulsive,91
SID000813,BuddyGarrity,independent,81
SID000813,CoachTaylor,independent,78
SID000813,JasonStreet,independent,68
SID000813,JulieTaylor,independent,91
SID000813,LandryClarke,independent,82
SID000813,LylaGarrity,independent,5
SID000813,MattSaracen,independent,100
SID000813,SmashWilliams,independent,23
SID000813,TamiTaylor,independent,84
SID000813,TimRiggins,independent,95
SID000813,TyraCollette,independent,97
SID000813,BuddyGarrity,intelligent,16
SID000813,CoachTaylor,intelligent,71
SID000813,JasonStreet,intelligent,64
SID000813,JulieTaylor,intelligent,98
SID000813,LandryClarke,intelligent,14
SID000813,LylaGarrity,intelligent,44
SID000813,MattSaracen,intelligent,81
SID000813,SmashWilliams,intelligent,31
SID000813,TamiTaylor,intelligent,80
SID000813,TimRiggins,intelligent,73
SID000813,TyraCollette,intelligent,42
SID000813,BuddyGarrity,outgoing,90
SID000813,CoachTaylor,outgoing,38
SID000813,JasonStreet,outgoing,82
SID000813,JulieTaylor,outgoing,22
SID000813,LandryClarke,outgoing,65
SID000813,LylaGarrity,outgoing,70
SID000813,MattSaracen,outgoing,17
SID000813,SmashWilliams,outgoing,100
SID000813,TamiTaylor,outgoing,73
SID000813,TimRiggins,outgoing,14
SID000813,TyraCollette,outgoing,82
SID000813,BuddyGarrity,romantic,64
SID000813,CoachTaylor,romantic,78
SID000813,JasonStreet,romantic,72
SID000813,JulieTaylor,romantic,63
SID000813,LandryClarke,romantic,40
SID000813,LylaGarrity,romantic,100
SID000813,MattSaracen,romantic,70
SID000813,SmashWilliams,romantic,90
SID000813,TamiTaylor,romantic,84
SID000813,TimRiggins,romantic,96
SID000813,TyraCollette,romantic,93
SID000813,BuddyGarrity,stubborn,83
SID000813,CoachTaylor,stubborn,84
SID000813,JasonStreet,stubborn,89
SID000813,JulieTaylor,stubborn,76
SID000813,LandryClarke,stubborn,65
SID000813,LylaGarrity,stubborn,88
SID000813,MattSaracen,stubborn,64
SID000813,SmashWilliams,stubborn,40
SID000813,TamiTaylor,stubborn,75
SID000813,TimRiggins,stubborn,100
SID000813,TyraCollette,stubborn,87
SID000813,BuddyGarrity,trustworthy,0
SID000813,CoachTaylor,trustworthy,100
SID000813,JasonStreet,trustworthy,86
SID000813,JulieTaylor,trustworthy,100
SID000813,LandryClarke,trustworthy,86
SID000813,LylaGarrity,trustworthy,0
SID000813,MattSaracen,trustworthy,90
SID000813,SmashWilliams,trustworthy,8
SID000813,TamiTaylor,trustworthy,100
SID000813,TimRiggins,trustworthy,25
SID000813,TyraCollette,trustworthy,5
SID000138,BuddyGarrity,annoy,50
SID000138,CoachTaylor,annoy,0
SID000138,JasonStreet,annoy,50
SID000138,JulieTaylor,annoy,78
SID000138,LandryClarke,annoy,50
SID000138,LylaGarrity,annoy,54
SID000138,MattSaracen,annoy,0
SID000138,SmashWilliams,annoy,46
SID000138,TamiTaylor,annoy,3
SID000138,TimRiggins,annoy,0
SID000138,TyraCollette,annoy,50
SID000138,BuddyGarrity,appearance,50
SID000138,CoachTaylor,appearance,83
SID000138,JasonStreet,appearance,82
SID000138,JulieTaylor,appearance,93
SID000138,LandryClarke,appearance,50
SID000138,LylaGarrity,appearance,100
SID000138,MattSaracen,appearance,50
SID000138,SmashWilliams,appearance,100
SID000138,TamiTaylor,appearance,69
SID000138,TimRiggins,appearance,11
SID000138,TyraCollette,appearance,89
SID000138,BuddyGarrity,attractive,0
SID000138,CoachTaylor,attractive,68
SID000138,JasonStreet,attractive,0
SID000138,JulieTaylor,attractive,53
SID000138,LandryClarke,attractive,31
SID000138,LylaGarrity,attractive,53
SID000138,MattSaracen,attractive,91
SID000138,SmashWilliams,attractive,25
SID000138,TamiTaylor,attractive,55
SID000138,TimRiggins,attractive,91
SID000138,TyraCollette,attractive,58
SID000138,BuddyGarrity,brag,75
SID000138,CoachTaylor,brag,0
SID000138,JasonStreet,brag,50
SID000138,JulieTaylor,brag,50
SID000138,LandryClarke,brag,70
SID000138,LylaGarrity,brag,50
SID000138,MattSaracen,brag,0
SID000138,SmashWilliams,brag,100
SID000138,TamiTaylor,brag,0
SID000138,TimRiggins,brag,5
SID000138,TyraCollette,brag,50
SID000138,BuddyGarrity,charismatic,89
SID000138,CoachTaylor,charismatic,72
SID000138,JasonStreet,charismatic,74
SID000138,JulieTaylor,charismatic,0
SID000138,LandryClarke,charismatic,6
SID000138,LylaGarrity,charismatic,46
SID000138,MattSaracen,charismatic,45
SID000138,SmashWilliams,charismatic,52
SID000138,TamiTaylor,charismatic,51
SID000138,TimRiggins,charismatic,88
SID000138,TyraCollette,charismatic,52
SID000138,BuddyGarrity,empathy,13
SID000138,CoachTaylor,empathy,79
SID000138,JasonStreet,empathy,81
SID000138,JulieTaylor,empathy,51
SID000138,LandryClarke,empathy,58
SID000138,LylaGarrity,empathy,81
SID000138,MattSaracen,empathy,100
SID000138,SmashWilliams,empathy,59
SID000138,TamiTaylor,empathy,99
SID000138,TimRiggins,empathy,60
SID000138,TyraCollette,empathy,75
SID000138,BuddyGarrity,funny,0
SID000138,CoachTaylor,funny,23
SID000138,JasonStreet,funny,0
SID000138,JulieTaylor,funny,0
SID000138,LandryClarke,funny,0
SID000138,LylaGarrity,funny,0
SID000138,MattSaracen,funny,2
SID000138,SmashWilliams,funny,26
SID000138,TamiTaylor,funny,24
SID000138,TimRiggins,funny,50
SID000138,TyraCollette,funny,31
SID000138,BuddyGarrity,hardworking,100
SID000138,CoachTaylor,hardworking,100
SID000138,JasonStreet,hardworking,60
SID000138,JulieTaylor,hardworking,52
SID000138,LandryClarke,hardworking,50
SID000138,LylaGarrity,hardworking,43
SID000138,MattSaracen,hardworking,95
SID000138,SmashWilliams,hardworking,48
SID000138,TamiTaylor,hardworking,94
SID000138,TimRiggins,hardworking,58
SID000138,TyraCollette,hardworking,50
SID000138,BuddyGarrity,impulsive,65
SID000138,CoachTaylor,impulsive,68
SID000138,JasonStreet,impulsive,44
SID000138,JulieTaylor,impulsive,35
SID000138,LandryClarke,impulsive,63
SID000138,LylaGarrity,impulsive,100
SID000138,MattSaracen,impulsive,0
SID000138,SmashWilliams,impulsive,100
SID000138,TamiTaylor,impulsive,0
SID000138,TimRiggins,impulsive,97
SID000138,TyraCollette,impulsive,97
SID000138,BuddyGarrity,independent,100
SID000138,CoachTaylor,independent,97
SID000138,JasonStreet,independent,40
SID000138,JulieTaylor,independent,98
SID000138,LandryClarke,independent,50
SID000138,LylaGarrity,independent,0
SID000138,MattSaracen,independent,100
SID000138,SmashWilliams,independent,68
SID000138,TamiTaylor,independent,100
SID000138,TimRiggins,independent,38
SID000138,TyraCollette,independent,100
SID000138,BuddyGarrity,intelligent,90
SID000138,CoachTaylor,intelligent,84
SID000138,JasonStreet,intelligent,50
SID000138,JulieTaylor,intelligent,89
SID000138,LandryClarke,intelligent,50
SID000138,LylaGarrity,intelligent,41
SID000138,MattSaracen,intelligent,61
SID000138,SmashWilliams,intelligent,50
SID000138,TamiTaylor,intelligent,86
SID000138,TimRiggins,intelligent,50
SID000138,TyraCollette,intelligent,50
SID000138,BuddyGarrity,outgoing,75
SID000138,CoachTaylor,outgoing,67
SID000138,JasonStreet,outgoing,84
SID000138,JulieTaylor,outgoing,28
SID000138,LandryClarke,outgoing,25
SID000138,LylaGarrity,outgoing,100
SID000138,MattSaracen,outgoing,25
SID000138,SmashWilliams,outgoing,85
SID000138,TamiTaylor,outgoing,80
SID000138,TimRiggins,outgoing,16
SID000138,TyraCollette,outgoing,37
SID000138,BuddyGarrity,romantic,50
SID000138,CoachTaylor,romantic,50
SID000138,JasonStreet,romantic,58
